Call Received Date/Time,Incident ID,How Call was Rec'd,Nature Code Description,Location Address,Report Number Assigned to Event,Closing Disposition or Cancel Code
3/21/2023 05:58AM,230306646,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/N RIVERSIDE DR,NA,WAR
3/21/2023 05:40AM,230306643,W911,MEDICAL ASSIST/AMBULANCE CALL,2418-114 KENT AVE,NA,NRSP
3/21/2023 05:40AM,230306642,PHONE,GENERAL ALARM BANK / RESIDENTI,1409 BUCKEYE AVE,NA,BIL
3/21/2023 05:27AM,230306639,SELF,TRAFFIC STOP / ENFORCEMENT,110 MM INTERSTATE 35 S,NA,CIT
3/21/2023 05:12AM,230306636,SELF,TRAFFIC STOP / ENFORCEMENT,110 MM INTERSTATE 35 S,NA,CIT
3/21/2023 04:59AM,230306635,PHONE,GENERAL ALARM BANK / RESIDENTI,619 BURNETT AVE,NA,BIL
3/21/2023 04:57AM,230306633,SELF,TRAFFIC STOP / ENFORCEMENT,112 MM INTERSTATE 35 N,NA,CIT
3/21/2023 04:47AM,230306632,SELF,TRAFFIC STOP / ENFORCEMENT,112 MM INTERSTATE 35 N,NA,CIT
3/21/2023 04:36AM,230306629,SELF,TRAFFIC STOP / ENFORCEMENT,110 MM INTERSTATE 35 S,NA,CIT
3/21/2023 04:25AM,230306627,PHONE,TRESPASS,525 KELLOGG AVE,NA,NOR
3/21/2023 04:18AM,230306625,SELF,TRAFFIC STOP / ENFORCEMENT,112 MM INTERSTATE 35 N,NA,CIT
3/21/2023 04:02AM,230306617,SELF,TRAFFIC STOP / ENFORCEMENT,SOUTH DAKOTA AVE/STEINBECK ST,23001009,RPT
3/21/2023 03:45AM,230306611,SELF,TRAFFIC STOP / ENFORCEMENT,1500-BLK DAYTON AVE,NA,CIT
3/21/2023 03:32AM,230306609,SELF,TRAFFIC STOP / ENFORCEMENT,110 MM INTERSTATE 35 S,NA,CIT
3/21/2023 03:26AM,230306608,SELF,TRAFFIC STOP / ENFORCEMENT,110 MM INTERSTATE 35 S,NA,CIT
3/21/2023 03:20AM,230306607,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,300-BLK S FRANKLIN AVE,NA,UTL
3/21/2023 03:13AM,230306606,PHONE,DISTURBANCE & NOISE PARTY,129-3 S OAK AVE,NA,NAT
3/21/2023 03:13AM,230306606,PHONE,DISTURBANCE & NOISE PARTY,129-3 S OAK AVE,NA,NAT
3/21/2023 03:02AM,230306605,SELF,TRAFFIC STOP / ENFORCEMENT,111 MM INTERSTATE 35 S,NA,CIT
3/21/2023 02:50AM,230306603,SELF,TRAFFIC STOP / ENFORCEMENT,111B MM INTERSTATE 35 S,NA,CIT
3/21/2023 02:41AM,230306601,SELF,TRAFFIC STOP / ENFORCEMENT,111 MM INTERSTATE 35 S,NA,CIT
3/21/2023 02:37AM,230306599,SELF,TRAFFIC STOP / ENFORCEMENT,112 MM INTERSTATE 35 N,NA,WAR
3/21/2023 02:18AM,230306589,E911,MEDICAL ASSIST/AMBULANCE CALL,2724 NORTHRIDGE LN,NA,NRSP
3/21/2023 02:09AM,230306586,SELF,TRAFFIC STOP / ENFORCEMENT,112 MM INTERSTATE 35 S,NA,CIT
3/21/2023 02:08AM,230306584,W911,MEDICAL ASSIST/AMBULANCE CALL,111 MULBERRY BLVD,NA,NRSP
3/21/2023 02:03AM,230306580,SELF,TRAFFIC STOP / ENFORCEMENT,US HIGHWAY 30/S DAYTON AVE,NA,WAR
3/21/2023 01:52AM,230306577,SELF,TRAFFIC STOP / ENFORCEMENT,149 MM US HIGHWAY 30 W,NA,WAR
3/21/2023 01:41AM,230306573,SELF,TRAFFIC STOP / ENFORCEMENT,US HIGHWAY 30/INTERSTATE 35,NA,CIT
3/21/2023 01:32AM,230306571,SELF,TRAFFIC STOP / ENFORCEMENT,112 MM INTERSTATE 35 N,NA,WAR
3/21/2023 01:20AM,230306567,SELF,TRAFFIC STOP / ENFORCEMENT,113 MM INTERSTATE 35 N,NA,WAR
3/21/2023 01:15AM,230306566,SELF,TRAFFIC STOP / ENFORCEMENT,112 MM INTERSTATE 35 N,NA,NOR
3/21/2023 12:50AM,230306553,W911,MEDICAL ASSIST/AMBULANCE CALL,1100-104 ADAMS ST,NA,NRSP
3/21/2023 12:27AM,230306548,PHONE,CITIZEN CONTACT,2101-T11 OAKWOOD RD,NA,NOR
3/21/2023 12:08AM,230306541,SELF,CITIZEN CONTACT,13TH ST/NORTHWESTERN AVE,NA,ASC
3/21/2023 12:00AM,230306537,SELF,TRAFFIC STOP / ENFORCEMENT,13TH ST/WILSON AVE,NA,WAR
3/20/2023 11:50PM,230306534,SELF,TRAFFIC STOP / ENFORCEMENT,US HIGHWAY 30/S DUFF AVE,NA,CIT
3/20/2023 11:07PM,230306527,E911,MEDICAL ASSIST/AMBULANCE CALL,2305 CAMDEN DR,NA,NRSP
3/20/2023 10:51PM,230306522,PHONE,DISORDERLY CONDUCT,1311-3 NORTH DAKOTA AVE,NA,NOR
3/20/2023 10:17PM,230306510,PHONE,DISTURBANCE & NOISE PARTY,300-BLK JEWEL DR,NA,UTL
3/20/2023 10:02PM,230306505,PHONE,PUBLIC INTOXICATION,3200-BLK LINCOLN WAY,23001008,ARR
3/20/2023 09:47PM,230306501,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,1400-BLK GATEWAY HILLS PARK DR,NA,NAT
3/20/2023 09:42PM,230306498,SELF,TRAFFIC STOP / ENFORCEMENT,100-BLK DUFF AVE,NA,WAR
3/20/2023 08:34PM,230306477,PHONE,MEDICAL ASSIST/AMBULANCE CALL,640 LINCOLN WAY,NA,NRSP
3/20/2023 08:29PM,230306473,PHONE,THEFT / FRAUD / FORGERY,1300-112 COCONINO RD,NA,NOR
3/20/2023 08:28PM,230306470,PHONE,PARKING ENFORCEMENT/COMPLAINT,217 DOTSON DR,NA,UTL
3/20/2023 08:05PM,230306465,PHONE,PARKING ENFORCEMENT/COMPLAINT,4400-BLK COCHRANE PKWY,NA,ASC
3/20/2023 07:52PM,230306459,PHONE,THEFT / FRAUD / FORGERY,126-206 BEEDLE DR,NA,ASC
3/20/2023 07:20PM,230306447,PHONE,MOTOR VEH CRASH/PROP DAMAGE,534 S DUFF AVE,23001005,RPT
3/20/2023 07:17PM,230306446,PHONE,GENERAL ASSAULT,703 BURNETT AVE,23001006,RPT
3/20/2023 07:12PM,230306444,SELF,SUSPICIOUS PERSON/VEH/ACTIVITY,1010 28TH ST,NA,ASC
3/20/2023 07:01PM,230306441,PHONE,GENERAL ASSAULT,4606-8 ONTARIO ST,23001007,RPT
3/20/2023 06:53PM,230306439,PHONE,REPOSSESSION,2623 DEERE ST,NA,REPO
3/20/2023 06:44PM,230306438,PHONE,THEFT / FRAUD / FORGERY,2715 CLEVELAND DR,23001004,RPT
3/20/2023 06:24PM,230306432,PHONE,THEFT / FRAUD / FORGERY,2600 COLT ST,23001003,RPT
3/20/2023 05:45PM,230306426,PHONE,HARASSMENT,1316-2 S DUFF AVE,23001002,RPT
3/20/2023 05:41PM,230306425,PHONE,PRIVATE TOW,2700 LINCOLN WAY,NA,PTOW
3/20/2023 05:32PM,230306418,PHONE,MEDICAL ASSIST/AMBULANCE CALL,126-206 BEEDLE DR,NA,NRSP
3/20/2023 05:18PM,230306415,PHONE,TESTING OR INSTALLING,1114-102 NORTH DAKOTA AVE,NA,TEST
3/20/2023 05:12PM,230306410,PHONE,HARASSMENT,515 CLARK AVE,NA,ASC
3/20/2023 05:06PM,230306406,PHONE,PARKING ENFORCEMENT/COMPLAINT,100-BLK MAIN ST,NA,ASC
3/20/2023 04:42PM,230306394,PHONE,SCAM,116-110 MCDONALD DR,23001001,RPT
3/20/2023 04:18PM,230306389,PHONE,HARASSMENT,4720-105 MORTENSEN RD,NA,NOR
3/20/2023 04:10PM,230306387,PHONE,MEDICAL ASSIST/AMBULANCE CALL,528-100 BILLY SUNDAY RD,NA,NRSP
3/20/2023 03:45PM,230306383,PHONE,SCAM,415 26TH ST,NA,INFO
3/20/2023 03:32PM,230306379,PHONE,MOTOR VEH CRASH/PROP DAMAGE,GRAND AVE/13TH ST,23001000,RPT
3/20/2023 03:29PM,230306376,SELF,TRAFFIC STOP / ENFORCEMENT,KNAPP ST/LYNN AVE,NA,CIT
3/20/2023 02:42PM,230306359,PHONE,RECKLESS DRIVER,US HIGHWAY 30/INTERSTATE 35,NA,UTL
3/20/2023 02:40PM,230306357,PHONE,RECKLESS DRIVER,US HIGHWAY 30/INTERSTATE 35,NA,DUP
3/20/2023 02:37PM,230306355,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,111 SHERMAN AVE,NA,UTL
3/20/2023 02:26PM,230306352,SELF,SUSPICIOUS PERSON/VEH/ACTIVITY,2900-BLK HOOVER AVE,NA,NOR
3/20/2023 02:15PM,230306346,PHONE,THEFT / FRAUD / FORGERY,412 WELCH AVE,23000999,RPT
3/20/2023 02:00PM,230306339,PHONE,THEFT / FRAUD / FORGERY,3105 GRAND AVE,23000998,RPT
3/20/2023 01:51PM,230306336,SELF,CITIZEN CONTACT,109 EAST AVE,NA,NOR
3/20/2023 01:44PM,230306333,PHONE,DISORDERLY CONDUCT,4714-302 MORTENSEN RD,NA,NOR
3/20/2023 01:05PM,230306320,SELF,LAW DEPARTMENT ASSIST,ONTARIO ST/ALBERTA AVE,NA,NOR
3/20/2023 12:49PM,230306314,E911,MEDICAL ASSIST/AMBULANCE CALL,1816 PHILADELPHIA ST,NA,DUP
3/20/2023 11:46AM,230306302,PHONE,HARASSMENT,612 KELLOGG AVE,NA,NOR
3/20/2023 11:05AM,230306291,PHONE,MOTOR VEH CRASH/PROP DAMAGE,1103 PINON DR,NA,INFO
3/20/2023 10:59AM,230306288,PHONE,SCAM,311 S 17TH ST,23000997,RPT
3/20/2023 10:49AM,230306286,PHONE,MOTOR VEH CRASH/PROP DAMAGE,S DUFF AVE/AIRPORT RD,23000995,RPT
3/20/2023 10:39AM,230306277,PHONE,MEDICAL ASSIST/AMBULANCE CALL,5125 SCHUBERT ST,NA,DUP
3/20/2023 10:32AM,230306275,PHONE,PARKING ENFORCEMENT/COMPLAINT,1404 16TH ST,NA,NOR
3/20/2023 10:21AM,230306269,PHONE,PARKING ENFORCEMENT/COMPLAINT,100-BLK KEN MARIL RD,NA,NOR
3/20/2023 09:42AM,230306253,PHONE,THEFT / FRAUD / FORGERY,3800 LINCOLN WAY,23000994,RPT
3/20/2023 09:29AM,230306247,PHONE,VANDALISM / CRIMINAL MISCHIEF,4014 BAUGHMAN RD,23000993,RPT
3/20/2023 08:04AM,230306228,SELF,TRAFFIC STOP / ENFORCEMENT,500-BLK KELLOGG AVE,NA,CIT
3/20/2023 07:27AM,230306224,PHONE,MOTORIST ASSISTANCE,900-BLK UNIVERSITY BLVD,NA,ASC
3/20/2023 06:26AM,230306215,W911,MEDICAL ASSIST/AMBULANCE CALL,3305-103 STANGE RD,NA,DUP
3/20/2023 06:24AM,230306213,PHONE,GENERAL ALARM BANK / RESIDENTI,424 MAIN ST,NA,BIL
3/20/2023 05:45AM,230306209,PHONE,DISORDERLY CONDUCT,4719 TORONTO ST,NA,UTL
3/20/2023 04:50AM,230306204,SELF,TRAFFIC STOP / ENFORCEMENT,US HIGHWAY 30/UNIVERSITY BLVD,23000992,ARR
3/20/2023 02:58AM,230306197,W911,BURGLARY / ATTEMPTED BURGLARY,4112-112 LINCOLN SWING,NA,NAT
3/20/2023 01:59AM,230306192,PHONE,DISTURBANCE & NOISE PARTY,4710-208 STEINBECK ST,NA,ASC
3/20/2023 01:43AM,230306191,SELF,TRAFFIC STOP / ENFORCEMENT,300-BLK S DUFF AVE,NA,WAR
